month,state,industry,claim_type,claims_count_actual,distribution,param_1,param_2,base_avg_cost
2019-12,KS,Healthcare,LostTime,2,lognormal,8.55,0.72,8948.1
2019-12,KS,Manufacturing,Indemnity,18,lognormal,8.55,0.72,8477.0
2019-12,KS,Manufacturing,LostTime,18,lognormal,8.55,0.72,11601.4
2019-12,KS,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5200.8
2019-12,KY,Construction,Indemnity,3,lognormal,8.55,0.72,9043.2
2019-12,KY,Construction,LostTime,3,lognormal,8.55,0.72,13645.7
2019-12,KY,Healthcare,LostTime,4,lognormal,8.55,0.72,8098.5
2019-12,KY,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10242.2
2019-12,KY,Manufacturing,LostTime,3,lognormal,8.55,0.72,13195.1
2019-12,LA,Construction,Indemnity,3,lognormal,8.55,0.72,12415.7
2019-12,LA,Construction,LostTime,11,lognormal,8.55,0.72,13414.4
2019-12,LA,Healthcare,Indemnity,4,lognormal,8.55,0.72,7153.8
2019-12,LA,Healthcare,LostTime,6,lognormal,8.55,0.72,10020.1
2019-12,LA,Manufacturing,Indemnity,5,lognormal,8.55,0.72,10341.2
2019-12,LA,Manufacturing,LostTime,25,lognormal,8.55,0.72,11818.4
2019-12,LA,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6994.4
2019-12,MA,Construction,Indemnity,5,lognormal,8.55,0.72,10591.9
2019-12,MA,Construction,LostTime,6,lognormal,8.55,0.72,12842.3
2019-12,MA,Healthcare,Indemnity,5,lognormal,8.55,0.72,10144.8
2019-12,MA,Healthcare,LostTime,9,lognormal,8.55,0.72,9419.3
2019-12,MA,Manufacturing,Indemnity,7,lognormal,8.55,0.72,7648.9
2019-12,MA,Manufacturing,LostTime,26,lognormal,8.55,0.72,12960.0
2019-12,MD,Construction,Indemnity,3,lognormal,8.55,0.72,8501.1
2019-12,MD,Construction,LostTime,2,lognormal,8.55,0.72,13996.9
2019-12,MD,Healthcare,Indemnity,2,lognormal,8.55,0.72,10077.1
2019-12,MD,Healthcare,LostTime,3,lognormal,8.55,0.72,8866.6
2019-12,MD,Manufacturing,Indemnity,3,lognormal,8.55,0.72,11538.9
2019-12,MD,Manufacturing,LostTime,2,lognormal,8.55,0.72,11177.3
2019-12,ME,Construction,Indemnity,2,lognormal,8.55,0.72,11908.9
2019-12,ME,Construction,LostTime,10,lognormal,8.55,0.72,12402.4
2019-12,ME,Healthcare,Indemnity,2,lognormal,8.55,0.72,9689.7
2019-12,ME,Healthcare,LostTime,2,lognormal,8.55,0.72,10419.1
2019-12,ME,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7949.7
2019-12,ME,Manufacturing,LostTime,8,lognormal,8.55,0.72,10282.5
2019-12,ME,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,4975.6
2019-12,MI,Healthcare,Indemnity,4,lognormal,8.55,0.72,7423.9
2019-12,MI,Healthcare,LostTime,2,lognormal,8.55,0.72,8452.7
2019-12,MI,Manufacturing,Indemnity,6,lognormal,8.55,0.72,10493.0
2019-12,MI,Manufacturing,LostTime,3,lognormal,8.55,0.72,13855.5
2019-12,MN,Healthcare,LostTime,2,lognormal,8.55,0.72,9753.4
2019-12,MN,Manufacturing,Indemnity,6,lognormal,8.55,0.72,7564.1
2019-12,MN,Manufacturing,LostTime,3,lognormal,8.55,0.72,13395.8
2019-12,MO,Construction,Indemnity,12,lognormal,8.55,0.72,12366.0
2019-12,MO,Construction,LostTime,2,lognormal,8.55,0.72,11469.2
2019-12,MO,Healthcare,Indemnity,2,lognormal,8.55,0.72,8309.4
2019-12,MO,Healthcare,LostTime,7,lognormal,8.55,0.72,10481.5
2019-12,MO,Manufacturing,Indemnity,17,lognormal,8.55,0.72,9887.6
2019-12,MO,Manufacturing,LostTime,53,lognormal,8.55,0.72,9729.8
2019-12,MO,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7379.3
2019-12,MS,Construction,Indemnity,3,lognormal,8.55,0.72,10359.3
2019-12,MS,Construction,LostTime,2,lognormal,8.55,0.72,11665.2
2019-12,MS,Healthcare,Indemnity,6,lognormal,8.55,0.72,9821.8
2019-12,MS,Healthcare,LostTime,10,lognormal,8.55,0.72,11567.6
2019-12,MS,Manufacturing,Indemnity,10,lognormal,8.55,0.72,8718.0
2019-12,MS,Manufacturing,LostTime,43,lognormal,8.55,0.72,9628.5
2019-12,MS,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,6579.5
2019-12,MT,Construction,Indemnity,6,lognormal,8.55,0.72,10517.8
2019-12,MT,Construction,LostTime,3,lognormal,8.55,0.72,14974.6
2019-12,MT,Healthcare,Indemnity,7,lognormal,8.55,0.72,8788.6
2019-12,MT,Healthcare,LostTime,5,lognormal,8.55,0.72,8187.4
2019-12,MT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,8694.9
2019-12,MT,Manufacturing,LostTime,16,lognormal,8.55,0.72,13766.0
2019-12,NC,Construction,Indemnity,2,lognormal,8.55,0.72,10261.7
2019-12,NC,Construction,LostTime,4,lognormal,8.55,0.72,10454.2
2019-12,NC,Healthcare,Indemnity,3,lognormal,8.55,0.72,10543.1
2019-12,NC,Healthcare,LostTime,2,lognormal,8.55,0.72,9641.3
2019-12,NC,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10582.5
2019-12,NC,Manufacturing,LostTime,2,lognormal,8.55,0.72,13184.0
2019-12,ND,Construction,Indemnity,3,lognormal,8.55,0.72,13216.4
2019-12,ND,Construction,LostTime,3,lognormal,8.55,0.72,11231.1
2019-12,ND,Healthcare,Indemnity,2,lognormal,8.55,0.72,9376.7
2019-12,ND,Healthcare,LostTime,3,lognormal,8.55,0.72,8133.1
2019-12,ND,Manufacturing,Indemnity,7,lognormal,8.55,0.72,8295.0
2019-12,ND,Manufacturing,LostTime,7,lognormal,8.55,0.72,9613.1
2019-12,NE,Construction,Indemnity,3,lognormal,8.55,0.72,11811.8
2019-12,NE,Construction,LostTime,9,lognormal,8.55,0.72,12422.2
2019-12,NE,Healthcare,Indemnity,2,lognormal,8.55,0.72,7765.3
2019-12,NE,Healthcare,LostTime,4,lognormal,8.55,0.72,10724.6
2019-12,NE,Manufacturing,Indemnity,16,lognormal,8.55,0.72,10995.3
2019-12,NE,Manufacturing,LostTime,5,lognormal,8.55,0.72,9741.9
2019-12,NH,Construction,Indemnity,3,lognormal,8.55,0.72,12296.4
2019-12,NH,Construction,LostTime,3,lognormal,8.55,0.72,11843.8
2019-12,NH,Healthcare,Indemnity,5,lognormal,8.55,0.72,7869.4
2019-12,NH,Healthcare,LostTime,2,lognormal,8.55,0.72,9428.5
2019-12,NH,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9709.8
2019-12,NH,Manufacturing,LostTime,13,lognormal,8.55,0.72,10153.2
2019-12,NJ,Construction,Indemnity,3,lognormal,8.55,0.72,9258.0
2019-12,NJ,Construction,LostTime,2,lognormal,8.55,0.72,12648.1
2019-12,NJ,Construction,MedicalOnly,3,lognormal,8.55,0.72,7201.2
2019-12,NJ,Healthcare,Indemnity,3,lognormal,8.55,0.72,7043.4
2019-12,NJ,Healthcare,LostTime,4,lognormal,8.55,0.72,8518.6
2019-12,NJ,Manufacturing,Indemnity,14,lognormal,8.55,0.72,8025.2
2019-12,NJ,Manufacturing,LostTime,29,lognormal,8.55,0.72,13596.3
2019-12,NJ,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,5544.5
2019-12,NM,Construction,LostTime,5,lognormal,8.55,0.72,13889.7
2019-12,NM,Healthcare,LostTime,2,lognormal,8.55,0.72,11820.7
2019-12,NM,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10149.8
2019-12,NM,Manufacturing,LostTime,5,lognormal,8.55,0.72,10346.8
2019-12,NV,Construction,LostTime,3,lognormal,8.55,0.72,10466.1
2019-12,NV,Healthcare,LostTime,2,lognormal,8.55,0.72,8262.4
2019-12,NV,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9052.1
2019-12,NV,Manufacturing,LostTime,2,lognormal,8.55,0.72,9124.8
2019-12,NY,Construction,Indemnity,2,lognormal,8.55,0.72,11630.0
2019-12,NY,Construction,LostTime,11,lognormal,8.55,0.72,18109.5
2019-12,NY,Construction,MedicalOnly,2,lognormal,8.55,0.72,10130.1
2019-12,NY,Healthcare,Indemnity,6,lognormal,8.55,0.72,11218.0
2019-12,NY,Healthcare,LostTime,9,lognormal,8.55,0.72,11241.3
2019-12,NY,Manufacturing,Indemnity,23,lognormal,8.55,0.72,11736.1
2019-12,NY,Manufacturing,LostTime,37,lognormal,8.55,0.72,15438.0
2019-12,NY,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,9107.6
2019-12,OH,Construction,Indemnity,5,lognormal,8.55,0.72,10989.9
2019-12,OH,Construction,LostTime,18,lognormal,8.55,0.72,13823.3
2019-12,OH,Construction,MedicalOnly,2,lognormal,8.55,0.72,7313.3
2019-12,OH,Healthcare,Indemnity,3,lognormal,8.55,0.72,8160.3
2019-12,OH,Healthcare,LostTime,16,lognormal,8.55,0.72,11036.7
2019-12,OH,Manufacturing,Indemnity,40,lognormal,8.55,0.72,8226.3
2019-12,OH,Manufacturing,LostTime,85,lognormal,8.55,0.72,8887.0
2019-12,OH,Manufacturing,MedicalOnly,8,lognormal,8.55,0.72,6141.5
2019-12,OK,Construction,Indemnity,2,lognormal,8.55,0.72,9319.2
2019-12,OK,Construction,LostTime,5,lognormal,8.55,0.72,12902.3
2019-12,OK,Construction,MedicalOnly,3,lognormal,8.55,0.72,8455.5
2019-12,OK,Healthcare,Indemnity,2,lognormal,8.55,0.72,7934.1
2019-12,OK,Healthcare,LostTime,7,lognormal,8.55,0.72,9898.3
2019-12,OK,Manufacturing,Indemnity,7,lognormal,8.55,0.72,9554.7
2019-12,OK,Manufacturing,LostTime,20,lognormal,8.55,0.72,9509.0
2019-12,OK,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7490.3
2019-12,OR,Construction,LostTime,2,lognormal,8.55,0.72,13409.1
2019-12,OR,Healthcare,LostTime,3,lognormal,8.55,0.72,9295.3
2019-12,OR,Manufacturing,Indemnity,6,lognormal,8.55,0.72,11305.2
2019-12,OR,Manufacturing,LostTime,3,lognormal,8.55,0.72,10110.1
2019-12,PA,Construction,Indemnity,6,lognormal,8.55,0.72,12786.5
2019-12,PA,Construction,LostTime,7,lognormal,8.55,0.72,11225.2
2019-12,PA,Healthcare,Indemnity,9,lognormal,8.55,0.72,8818.2
2019-12,PA,Healthcare,LostTime,17,lognormal,8.55,0.72,8773.3
2019-12,PA,Manufacturing,Indemnity,33,lognormal,8.55,0.72,7751.6
2019-12,PA,Manufacturing,LostTime,44,lognormal,8.55,0.72,13763.8
2019-12,RI,Construction,Indemnity,2,lognormal,8.55,0.72,11948.9
2019-12,RI,Construction,LostTime,3,lognormal,8.55,0.72,12369.5
2019-12,RI,Healthcare,Indemnity,2,lognormal,8.55,0.72,8105.9
2019-12,RI,Healthcare,LostTime,5,lognormal,8.55,0.72,9732.5
2019-12,RI,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7809.2
2019-12,RI,Manufacturing,LostTime,7,lognormal,8.55,0.72,9281.0
2019-12,SC,Construction,Indemnity,3,lognormal,8.55,0.72,11670.3
2019-12,SC,Construction,LostTime,9,lognormal,8.55,0.72,14085.7
2019-12,SC,Healthcare,LostTime,3,lognormal,8.55,0.72,12145.1
2019-12,SC,Manufacturing,Indemnity,5,lognormal,8.55,0.72,10686.8
2019-12,SC,Manufacturing,LostTime,2,lognormal,8.55,0.72,11424.1
2019-12,SD,Construction,Indemnity,2,lognormal,8.55,0.72,8834.8
2019-12,SD,Construction,LostTime,3,lognormal,8.55,0.72,11845.8
2019-12,SD,Healthcare,Indemnity,3,lognormal,8.55,0.72,7175.5
2019-12,SD,Healthcare,LostTime,3,lognormal,8.55,0.72,12244.6
2019-12,SD,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11546.9
2019-12,SD,Manufacturing,LostTime,5,lognormal,8.55,0.72,8892.2
2019-12,TN,Construction,Indemnity,3,lognormal,8.55,0.72,10143.3
2019-12,TN,Construction,LostTime,2,lognormal,8.55,0.72,11383.8
2019-12,TN,Healthcare,LostTime,2,lognormal,8.55,0.72,8757.4
2019-12,TN,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10945.6
2019-12,TN,Manufacturing,LostTime,5,lognormal,8.55,0.72,10137.6
2019-12,TX,Construction,Indemnity,3,lognormal,8.55,0.72,8230.4
2019-12,TX,Construction,LostTime,64,lognormal,8.55,0.72,12397.4
2019-12,TX,Healthcare,Indemnity,9,lognormal,8.55,0.72,8353.5
2019-12,TX,Healthcare,LostTime,26,lognormal,8.55,0.72,11595.3
2019-12,TX,Healthcare,MedicalOnly,3,lognormal,8.55,0.72,5280.7
2019-12,TX,Manufacturing,Indemnity,83,lognormal,8.55,0.72,9383.0
2019-12,TX,Manufacturing,LostTime,124,lognormal,8.55,0.72,10701.5
2019-12,TX,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,4878.8
2019-12,UT,Construction,Indemnity,3,lognormal,8.55,0.72,12403.3
2019-12,UT,Construction,LostTime,3,lognormal,8.55,0.72,13037.2
2019-12,UT,Healthcare,LostTime,2,lognormal,8.55,0.72,9795.9
2019-12,UT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11299.5
2019-12,UT,Manufacturing,LostTime,3,lognormal,8.55,0.72,9044.5
2019-12,VA,Construction,Indemnity,2,lognormal,8.55,0.72,12801.3
2019-12,VA,Construction,LostTime,2,lognormal,8.55,0.72,11013.0
2019-12,VA,Construction,MedicalOnly,6,lognormal,8.55,0.72,5937.8
2019-12,VA,Healthcare,Indemnity,3,lognormal,8.55,0.72,7339.7
2019-12,VA,Healthcare,LostTime,2,lognormal,8.55,0.72,12241.7
2019-12,VA,Manufacturing,Indemnity,5,lognormal,8.55,0.72,7904.2
2019-12,VA,Manufacturing,LostTime,10,lognormal,8.55,0.72,9492.8
2019-12,VT,Manufacturing,LostTime,2,lognormal,8.55,0.72,11531.3
2019-12,WA,Construction,Indemnity,2,lognormal,8.55,0.72,8518.8
2019-12,WA,Construction,LostTime,2,lognormal,8.55,0.72,10259.5
2019-12,WA,Healthcare,LostTime,3,lognormal,8.55,0.72,10181.7
2019-12,WA,Manufacturing,Indemnity,3,lognormal,8.55,0.72,7560.0
2019-12,WA,Manufacturing,LostTime,3,lognormal,8.55,0.72,10266.7
2019-12,WI,Construction,Indemnity,2,lognormal,8.55,0.72,9317.7
2019-12,WI,Construction,LostTime,5,lognormal,8.55,0.72,10488.8
2019-12,WI,Construction,MedicalOnly,3,lognormal,8.55,0.72,7237.1
2019-12,WI,Healthcare,Indemnity,3,lognormal,8.55,0.72,7024.4
2019-12,WI,Healthcare,LostTime,7,lognormal,8.55,0.72,10288.4
2019-12,WI,Manufacturing,Indemnity,27,lognormal,8.55,0.72,10443.9
2019-12,WI,Manufacturing,LostTime,21,lognormal,8.55,0.72,12599.4
2019-12,WV,Construction,Indemnity,3,lognormal,8.55,0.72,10764.7
2019-12,WV,Construction,LostTime,6,lognormal,8.55,0.72,10508.6
2019-12,WV,Healthcare,Indemnity,3,lognormal,8.55,0.72,9669.2
2019-12,WV,Healthcare,LostTime,3,lognormal,8.55,0.72,12508.2
2019-12,WV,Manufacturing,Indemnity,14,lognormal,8.55,0.72,8382.3
2019-12,WV,Manufacturing,LostTime,2,lognormal,8.55,0.72,12650.8
2019-12,WV,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6537.3
2019-12,WY,Construction,LostTime,2,lognormal,8.55,0.72,14662.4
2019-12,WY,Manufacturing,Indemnity,3,lognormal,8.55,0.72,11656.9
2019-12,WY,Manufacturing,LostTime,4,lognormal,8.55,0.72,10714.4
2020-01,AK,Healthcare,LostTime,3,lognormal,8.55,0.72,9603.7
2020-01,AK,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7937.9
2020-01,AK,Manufacturing,LostTime,3,lognormal,8.55,0.72,13330.2
2020-01,AL,Construction,Indemnity,2,lognormal,8.55,0.72,12271.3
2020-01,AL,Construction,LostTime,3,lognormal,8.55,0.72,11985.9
2020-01,AL,Healthcare,Indemnity,2,lognormal,8.55,0.72,10275.2
2020-01,AL,Healthcare,LostTime,2,lognormal,8.55,0.72,8876.9
2020-01,AL,Manufacturing,Indemnity,10,lognormal,8.55,0.72,11359.0
2020-01,AL,Manufacturing,LostTime,38,lognormal,8.55,0.72,12691.6
2020-01,AL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7527.3
2020-01,AR,Construction,Indemnity,4,lognormal,8.55,0.72,9987.8
2020-01,AR,Construction,LostTime,8,lognormal,8.55,0.72,13001.1
2020-01,AR,Healthcare,Indemnity,3,lognormal,8.55,0.72,8731.6
2020-01,AR,Healthcare,LostTime,2,lognormal,8.55,0.72,11592.5
2020-01,AR,Manufacturing,Indemnity,17,lognormal,8.55,0.72,10978.1
2020-01,AR,Manufacturing,LostTime,17,lognormal,8.55,0.72,9542.8
2020-01,AZ,Construction,Indemnity,2,lognormal,8.55,0.72,13087.4
2020-01,AZ,Construction,LostTime,3,lognormal,8.55,0.72,13470.7
2020-01,AZ,Healthcare,Indemnity,2,lognormal,8.55,0.72,8324.9
2020-01,AZ,Healthcare,LostTime,5,lognormal,8.55,0.72,9358.6
2020-01,AZ,Manufacturing,Indemnity,2,lognormal,8.55,0.72,7684.1
2020-01,AZ,Manufacturing,LostTime,3,lognormal,8.55,0.72,13274.1
2020-01,CA,Construction,Indemnity,3,lognormal,8.55,0.72,13954.7
2020-01,CA,Construction,LostTime,2,lognormal,8.55,0.72,12882.4
2020-01,CA,Healthcare,Indemnity,2,lognormal,8.55,0.72,10620.7
2020-01,CA,Healthcare,LostTime,3,lognormal,8.55,0.72,9981.6
2020-01,CA,Manufacturing,Indemnity,3,lognormal,8.55,0.72,11403.9
2020-01,CA,Manufacturing,LostTime,16,lognormal,8.55,0.72,12624.6
2020-01,CO,Construction,Indemnity,3,lognormal,8.55,0.72,10233.6
2020-01,CO,Construction,LostTime,9,lognormal,8.55,0.72,13098.9
2020-01,CO,Healthcare,Indemnity,3,lognormal,8.55,0.72,7988.2
2020-01,CO,Healthcare,LostTime,6,lognormal,8.55,0.72,11639.2
2020-01,CO,Manufacturing,Indemnity,8,lognormal,8.55,0.72,11304.5
2020-01,CO,Manufacturing,LostTime,34,lognormal,8.55,0.72,11673.1
2020-01,CO,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6182.2
2020-01,CT,Construction,Indemnity,2,lognormal,8.55,0.72,12057.6
2020-01,CT,Construction,LostTime,6,lognormal,8.55,0.72,12927.6
2020-01,CT,Healthcare,Indemnity,2,lognormal,8.55,0.72,7975.4
2020-01,CT,Healthcare,LostTime,6,lognormal,8.55,0.72,11923.3
2020-01,CT,Manufacturing,Indemnity,2,lognormal,8.55,0.72,10681.8
2020-01,CT,Manufacturing,LostTime,16,lognormal,8.55,0.72,11455.7
2020-01,CT,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5632.4
2020-01,DC,Construction,Indemnity,5,lognormal,8.55,0.72,8853.4
2020-01,DC,Construction,LostTime,2,lognormal,8.55,0.72,13577.2
2020-01,DC,Healthcare,Indemnity,3,lognormal,8.55,0.72,7401.2
2020-01,DC,Healthcare,LostTime,3,lognormal,8.55,0.72,9450.7
2020-01,DC,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8216.2
2020-01,DC,Manufacturing,LostTime,3,lognormal,8.55,0.72,11127.6
2020-01,DE,Construction,Indemnity,3,lognormal,8.55,0.72,9143.0
2020-01,DE,Construction,LostTime,2,lognormal,8.55,0.72,13877.5
2020-01,DE,Healthcare,Indemnity,2,lognormal,8.55,0.72,6993.3
2020-01,DE,Healthcare,LostTime,2,lognormal,8.55,0.72,10514.7
2020-01,DE,Manufacturing,Indemnity,3,lognormal,8.55,0.72,9600.3
2020-01,DE,Manufacturing,LostTime,10,lognormal,8.55,0.72,12554.7
2020-01,FL,Construction,Indemnity,5,lognormal,8.55,0.72,9868.3
2020-01,FL,Construction,LostTime,63,lognormal,8.55,0.72,14687.8
2020-01,FL,Construction,MedicalOnly,3,lognormal,8.55,0.72,5918.4
2020-01,FL,Healthcare,Indemnity,3,lognormal,8.55,0.72,8315.6
2020-01,FL,Healthcare,LostTime,17,lognormal,8.55,0.72,9800.4
2020-01,FL,Manufacturing,Indemnity,43,lognormal,8.55,0.72,9490.7
2020-01,FL,Manufacturing,LostTime,61,lognormal,8.55,0.72,11508.0
2020-01,FL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6976.3
2020-01,GA,Construction,Indemnity,5,lognormal,8.55,0.72,11933.3
2020-01,GA,Construction,LostTime,15,lognormal,8.55,0.72,12985.3
2020-01,GA,Healthcare,Indemnity,2,lognormal,8.55,0.72,7983.6
2020-01,GA,Healthcare,LostTime,12,lognormal,8.55,0.72,10652.2
2020-01,GA,Manufacturing,Indemnity,31,lognormal,8.55,0.72,8909.0
2020-01,GA,Manufacturing,LostTime,59,lognormal,8.55,0.72,10701.4
2020-01,GA,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7568.0
2020-01,HI,Construction,Indemnity,5,lognormal,8.55,0.72,10181.7
2020-01,HI,Construction,LostTime,6,lognormal,8.55,0.72,14045.4
2020-01,HI,Healthcare,LostTime,2,lognormal,8.55,0.72,9180.0
2020-01,HI,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8146.5
2020-01,HI,Manufacturing,LostTime,2,lognormal,8.55,0.72,11641.1
2020-01,IA,Construction,Indemnity,2,lognormal,8.55,0.72,9806.2
2020-01,IA,Construction,LostTime,2,lognormal,8.55,0.72,15626.6
2020-01,IA,Healthcare,Indemnity,3,lognormal,8.55,0.72,7665.3
2020-01,IA,Healthcare,LostTime,6,lognormal,8.55,0.72,8081.9
2020-01,IA,Manufacturing,Indemnity,2,lognormal,8.55,0.72,9250.1
2020-01,IA,Manufacturing,LostTime,3,lognormal,8.55,0.72,13725.3
2020-01,ID,Construction,Indemnity,3,lognormal,8.55,0.72,9033.7
2020-01,ID,Construction,LostTime,5,lognormal,8.55,0.72,14066.6
2020-01,ID,Healthcare,Indemnity,7,lognormal,8.55,0.72,10558.6
2020-01,ID,Healthcare,LostTime,3,lognormal,8.55,0.72,10527.8
2020-01,ID,Manufacturing,Indemnity,4,lognormal,8.55,0.72,11098.5
2020-01,ID,Manufacturing,LostTime,14,lognormal,8.55,0.72,9589.2
2020-01,IL,Construction,Indemnity,2,lognormal,8.55,0.72,8720.1
2020-01,IL,Construction,LostTime,12,lognormal,8.55,0.72,11583.0
2020-01,IL,Healthcare,Indemnity,3,lognormal,8.55,0.72,10038.8
2020-01,IL,Healthcare,LostTime,3,lognormal,8.55,0.72,12056.2
2020-01,IL,Manufacturing,Indemnity,39,lognormal,8.55,0.72,9926.0
2020-01,IL,Manufacturing,LostTime,75,lognormal,8.55,0.72,10617.9
2020-01,IL,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5215.0
2020-01,IN,Healthcare,LostTime,3,lognormal,8.55,0.72,9580.2
2020-01,IN,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11436.0
2020-01,IN,Manufacturing,LostTime,4,lognormal,8.55,0.72,10493.8
2020-01,KS,Construction,Indemnity,3,lognormal,8.55,0.72,9403.1
2020-01,KS,Construction,LostTime,6,lognormal,8.55,0.72,12803.0
2020-01,KS,Healthcare,Indemnity,2,lognormal,8.55,0.72,9257.3
2020-01,KS,Healthcare,LostTime,5,lognormal,8.55,0.72,9664.7
2020-01,KS,Manufacturing,Indemnity,8,lognormal,8.55,0.72,11134.1
2020-01,KS,Manufacturing,LostTime,27,lognormal,8.55,0.72,9647.4
2020-01,KS,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,7640.0
2020-01,KY,Construction,Indemnity,3,lognormal,8.55,0.72,10569.4
2020-01,KY,Construction,LostTime,2,lognormal,8.55,0.72,15564.7
2020-01,KY,Healthcare,LostTime,3,lognormal,8.55,0.72,8629.8
2020-01,KY,Manufacturing,Indemnity,2,lognormal,8.55,0.72,11060.5
2020-01,KY,Manufacturing,LostTime,2,lognormal,8.55,0.72,12471.5
2020-01,LA,Construction,Indemnity,3,lognormal,8.55,0.72,13137.6
2020-01,LA,Construction,LostTime,7,lognormal,8.55,0.72,13295.3
2020-01,LA,Healthcare,Indemnity,2,lognormal,8.55,0.72,7227.5
2020-01,LA,Healthcare,LostTime,10,lognormal,8.55,0.72,10470.6
2020-01,LA,Manufacturing,Indemnity,7,lognormal,8.55,0.72,8459.7
2020-01,LA,Manufacturing,LostTime,17,lognormal,8.55,0.72,10516.7
2020-01,LA,Manufacturing,MedicalOnly,3,lognormal,8.55,0.72,7615.3
2020-01,MA,Construction,Indemnity,3,lognormal,8.55,0.72,11938.2
2020-01,MA,Construction,LostTime,10,lognormal,8.55,0.72,10909.0
2020-01,MA,Healthcare,Indemnity,4,lognormal,8.55,0.72,7372.7
2020-01,MA,Healthcare,LostTime,11,lognormal,8.55,0.72,8887.0
2020-01,MA,Manufacturing,Indemnity,9,lognormal,8.55,0.72,8666.5
2020-01,MA,Manufacturing,LostTime,14,lognormal,8.55,0.72,10108.7
2020-01,MD,Construction,Indemnity,3,lognormal,8.55,0.72,9078.6
2020-01,MD,Construction,LostTime,3,lognormal,8.55,0.72,15032.5
2020-01,MD,Healthcare,Indemnity,3,lognormal,8.55,0.72,7332.3
2020-01,MD,Healthcare,LostTime,2,lognormal,8.55,0.72,8487.6
2020-01,MD,Manufacturing,Indemnity,4,lognormal,8.55,0.72,10946.4
2020-01,MD,Manufacturing,LostTime,2,lognormal,8.55,0.72,11188.2
2020-01,ME,Construction,Indemnity,2,lognormal,8.55,0.72,9384.5
2020-01,ME,Construction,LostTime,3,lognormal,8.55,0.72,12194.9
2020-01,ME,Healthcare,Indemnity,2,lognormal,8.55,0.72,7467.4
2020-01,ME,Healthcare,LostTime,2,lognormal,8.55,0.72,10972.0
2020-01,ME,Manufacturing,Indemnity,7,lognormal,8.55,0.72,10626.7
2020-01,ME,Manufacturing,LostTime,12,lognormal,8.55,0.72,10221.9
2020-01,ME,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,6607.9
2020-01,MI,Healthcare,Indemnity,5,lognormal,8.55,0.72,9536.8
2020-01,MI,Healthcare,LostTime,2,lognormal,8.55,0.72,10423.9
2020-01,MI,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8032.4
2020-01,MI,Manufacturing,LostTime,2,lognormal,8.55,0.72,12645.5
2020-01,MN,Healthcare,LostTime,3,lognormal,8.55,0.72,12317.7
2020-01,MN,Manufacturing,Indemnity,3,lognormal,8.55,0.72,8131.2
2020-01,MN,Manufacturing,LostTime,4,lognormal,8.55,0.72,11596.2
2020-01,MO,Construction,Indemnity,6,lognormal,8.55,0.72,9909.5
2020-01,MO,Construction,LostTime,10,lognormal,8.55,0.72,10276.3
2020-01,MO,Healthcare,Indemnity,3,lognormal,8.55,0.72,9393.3
2020-01,MO,Healthcare,LostTime,12,lognormal,8.55,0.72,12055.0
2020-01,MO,Manufacturing,Indemnity,15,lognormal,8.55,0.72,11374.8
2020-01,MO,Manufacturing,LostTime,47,lognormal,8.55,0.72,10143.7
2020-01,MO,Manufacturing,MedicalOnly,2,lognormal,8.55,0.72,5714.3
2020-01,MS,Construction,Indemnity,2,lognormal,8.55,0.72,12760.3
2020-01,MS,Construction,LostTime,2,lognormal,8.55,0.72,11257.2
2020-01,MS,Healthcare,Indemnity,2,lognormal,8.55,0.72,7689.1
2020-01,MS,Healthcare,LostTime,2,lognormal,8.55,0.72,8457.1
